rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000021.png,0.093353,0.920381,4.065331
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000075.png,0.080125,0.960763,2.664823
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000027.png,0.102178,0.938135,3.828135
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000045.png,0.083942,0.972613,2.924869
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000078.png,0.088174,0.965052,2.762021
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000036.png,0.068567,0.970381,3.113896
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000051.png,0.055668,0.962485,3.004917
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000054.png,0.057471,0.966571,3.021042
2011_09_26/2011_09_26_drive_0020_sync/image_02/data/0000000042.png,0.079687,0.972906,2.706361
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000018.png,0.110227,0.991121,1.909373
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000090.png,0.181602,0.707787,4.924524
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000126.png,0.144261,0.909534,4.527336
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000378.png,0.093586,0.951292,3.479910
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000036.png,0.145037,0.822929,5.333729
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000288.png,0.095626,0.922107,4.823828
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000198.png,0.100892,0.945095,3.474202
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000450.png,0.075461,0.957404,3.887105
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000144.png,0.097683,0.945887,3.820827
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000072.png,0.117227,0.939689,3.757234
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000252.png,0.086992,0.938093,3.765454
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000180.png,0.088936,0.940570,3.167597
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000432.png,0.087260,0.886439,4.290372
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000396.png,0.099948,0.901286,4.595217
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000054.png,0.170853,0.659037,4.149200
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000468.png,0.063536,0.947755,4.023671
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000306.png,0.112294,0.884830,4.795830
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000108.png,0.133387,0.925987,3.079799
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000162.png,0.080644,0.932158,4.643173
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000342.png,0.135799,0.918885,4.104929
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000270.png,0.092994,0.932465,3.817043
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000414.png,0.097633,0.951583,3.779504
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000216.png,0.100964,0.910113,4.734942
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000360.png,0.083243,0.969854,2.832398
2011_09_26/2011_09_26_drive_0023_sync/image_02/data/0000000324.png,0.121894,0.959663,3.494814
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000077.png,0.216622,0.542544,9.100104
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000035.png,0.183035,0.593031,6.796903
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000091.png,0.172638,0.620049,8.009241
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000112.png,0.129354,0.761934,6.766206
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000007.png,0.148215,0.671216,6.969129
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000175.png,0.154932,0.667067,7.714598
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000042.png,0.161177,0.680753,6.854163
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000098.png,0.190213,0.531478,7.082287
2011_09_26/2011_09_26_drive_0027_sync/image_02/data/0000000133.png,0.243655,0.395816,10.072183
