rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000098.png,0.056992,0.943763,3.397424
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000112.png,0.054204,0.944680,4.045180
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000028.png,0.074729,0.961739,3.592077
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000014.png,0.062296,0.980884,2.987350
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000330.png,0.034188,0.992304,1.767970
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000154.png,0.054175,0.951168,3.919066
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000042.png,0.070000,0.930662,4.005892
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000302.png,0.044120,0.953327,2.544334
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000182.png,0.035401,0.983010,2.508604
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000288.png,0.048294,0.968830,2.679674
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000140.png,0.050262,0.951544,3.745349
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000274.png,0.055907,0.954057,3.367281
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000224.png,0.054472,0.957555,3.435213
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000196.png,0.047296,0.947380,2.907065
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000126.png,0.069448,0.934950,4.698238
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000084.png,0.054363,0.939176,3.355042
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000210.png,0.053276,0.969371,3.167225
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000070.png,0.074278,0.904207,4.449223
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000528.png,0.050240,0.980361,2.256323
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000308.png,0.059832,0.931263,2.123042
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000044.png,0.048537,0.975476,2.410041
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000352.png,0.065649,0.953976,2.611604
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000066.png,0.068733,0.894999,2.459268
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000506.png,0.075526,0.960922,3.051587
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000176.png,0.085680,0.950177,2.314448
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000022.png,0.071187,0.935333,2.907720
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000242.png,0.056157,0.951234,2.485040
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000462.png,0.089306,0.887784,3.349303
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000418.png,0.110363,0.792980,4.832184
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000110.png,0.046577,0.984857,1.769596
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000440.png,0.077045,0.901887,2.238969
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000396.png,0.129465,0.793682,8.078977
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000154.png,0.077572,0.947324,2.896344
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000374.png,0.061435,0.953398,4.066345
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000088.png,0.039924,0.990240,1.397737
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000286.png,0.053966,0.972751,2.534242
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000550.png,0.060899,0.958071,1.770231
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000264.png,0.041329,0.994371,1.354957
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000220.png,0.046426,0.974652,2.464339
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000330.png,0.063597,0.932286,2.410938
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000484.png,0.069631,0.929805,2.385257
2011_09_26/2011_09_26_drive_0064_sync/image_02/data/0000000198.png,0.041033,0.982497,1.771552
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000283.png,0.039866,0.974665,2.127698
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000361.png,0.064725,0.962961,3.202440
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000270.png,0.059109,0.953420,2.955709
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000127.png,0.041670,0.976001,2.808914
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000205.png,0.064123,0.970110,2.600891
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000218.png,0.067376,0.947222,3.586154
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000153.png,0.065654,0.959402,3.400736
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000335.png,0.053556,0.972084,3.025233
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000192.png,0.071496,0.935261,3.166214
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000348.png,0.047624,0.980159,2.894537
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000101.png,0.069828,0.962278,4.090402
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000049.png,0.053953,0.958996,3.937886
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000179.png,0.042129,0.981867,2.218086
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000140.png,0.058618,0.976773,3.054158
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000374.png,0.073966,0.930260,4.239610
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000322.png,0.052437,0.964362,2.776876
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000309.png,0.046988,0.975818,2.513971
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000244.png,0.071494,0.878290,5.476503
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000062.png,0.054812,0.957531,4.007473
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000257.png,0.048094,0.960639,3.330846
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000088.png,0.080374,0.899474,5.971599
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000114.png,0.042514,0.970373,3.296499
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000075.png,0.056401,0.943177,4.476262
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000296.png,0.061006,0.938321,3.291150
2011_09_26/2011_09_26_drive_0084_sync/image_02/data/0000000231.png,0.064385,0.956967,4.547217
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000007.png,0.089638,0.945576,1.500692
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000196.png,0.108885,0.911015,1.993378
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000439.png,0.128319,0.841652,6.691042
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000169.png,0.043504,0.969404,2.785869
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000115.png,0.111931,0.889021,2.541504
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000034.png,0.120770,0.824593,3.422041
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000304.png,0.067148,0.962929,1.681016
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000331.png,0.106507,0.928088,1.905302
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000277.png,0.073258,0.964083,2.255229
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000520.png,0.124178,0.927163,4.134683
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000682.png,0.072355,0.992136,0.542727
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000628.png,0.141069,0.766095,1.430973
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000088.png,0.055833,0.988141,2.104787
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000601.png,0.153963,0.823286,2.017309
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000574.png,0.116125,0.917927,2.408111
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000223.png,0.164448,0.784778,2.871316
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000655.png,0.093027,0.937477,0.580796
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000358.png,0.054148,0.984012,0.833350
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000412.png,0.076231,0.919932,2.001820
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000142.png,0.055396,0.975858,2.163576
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000385.png,0.060890,0.941108,1.332159
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000061.png,0.051314,0.964601,2.351503
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000493.png,0.163584,0.746169,2.654247
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000466.png,0.114875,0.859872,3.621048
2011_09_26/2011_09_26_drive_0086_sync/image_02/data/0000000250.png,0.078118,0.980781,2.266662
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000016.png,0.050220,0.984635,1.977657
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000032.png,0.055645,0.982743,2.223190
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000048.png,0.071312,0.965019,3.376915
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000064.png,0.069966,0.953418,3.849930
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000080.png,0.038787,0.989649,1.770218
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000096.png,0.052232,0.967708,2.259642
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000112.png,0.035358,0.997520,1.473274
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000128.png,0.041727,0.988812,1.519193
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000144.png,0.061887,0.974576,1.783900
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000160.png,0.051950,0.999549,1.024532
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000176.png,0.050048,0.971461,1.423709
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000192.png,0.047419,0.977012,3.403985
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000208.png,0.076603,0.920521,4.928883
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000224.png,0.092647,0.876766,4.418808
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000240.png,0.071089,0.940454,3.955712
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000256.png,0.070695,0.930174,3.730278
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000305.png,0.109171,0.831618,5.074077
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000321.png,0.095832,0.872384,4.877842
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000337.png,0.051747,0.960240,2.456311
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000353.png,0.091286,0.891346,5.846515
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000369.png,0.088325,0.912840,5.124577
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000385.png,0.084734,0.913587,4.108614
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000401.png,0.070838,0.946683,4.556167
2011_09_26/2011_09_26_drive_0093_sync/image_02/data/0000000417.png,0.131374,0.851620,5.881723
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000019.png,0.045055,0.972793,2.481517
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000038.png,0.093500,0.911404,3.620787
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000057.png,0.115242,0.861180,4.006360
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000076.png,0.073336,0.901702,3.442055
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000095.png,0.046576,0.981970,2.886451
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000114.png,0.056541,0.971063,3.247879
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000133.png,0.052747,0.972681,2.843542
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000152.png,0.057116,0.976235,3.068533
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000171.png,0.071967,0.959949,3.087314
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000190.png,0.047137,0.981654,2.508592
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000209.png,0.060503,0.962227,3.404176
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000228.png,0.072165,0.945994,4.378010
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000247.png,0.051284,0.988512,2.310027
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000266.png,0.058013,0.977421,2.757472
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000285.png,0.039466,0.986879,2.563682
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000304.png,0.066417,0.972474,2.983989
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000323.png,0.053264,0.986588,2.612020
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000342.png,0.054890,0.971594,2.776440
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000361.png,0.098176,0.971590,3.119916
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000380.png,0.052731,0.977727,2.801235
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000399.png,0.045475,0.975795,3.141381
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000418.png,0.041721,0.972364,3.276322
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000437.png,0.060548,0.938394,4.808692
2011_09_26/2011_09_26_drive_0096_sync/image_02/data/0000000456.png,0.109079,0.831527,7.766165
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000692.png,0.056099,0.952691,3.929938
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000930.png,0.062701,0.975646,2.861002
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000760.png,0.048892,0.955981,2.597964
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000896.png,0.055114,0.953930,3.467145
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000284.png,0.061604,0.943131,3.389168
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000148.png,0.097800,0.919658,4.114603
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000522.png,0.107282,0.805229,3.525252
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000794.png,0.045599,0.971491,2.528989
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000624.png,0.048932,0.953234,3.288589
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000726.png,0.055433,0.973384,3.100860
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000216.png,0.141733,0.805948,4.260677
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000318.png,0.049907,0.955421,3.563710
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000488.png,0.068833,0.914505,3.543245
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000590.png,0.078104,0.912376,2.443585
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000454.png,0.046268,0.947603,2.713758
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000862.png,0.053093,0.941143,3.821730
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000386.png,0.032514,0.978670,1.786110
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000352.png,0.069084,0.905770,3.381689
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000420.png,0.039787,0.970038,3.265550
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000658.png,0.046186,0.961287,3.402746
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000828.png,0.046669,0.957683,4.045938
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000556.png,0.085468,0.899350,7.561401
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000114.png,0.083787,0.940887,2.466392
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000182.png,0.067940,0.955927,3.456770
2011_09_26/2011_09_26_drive_0101_sync/image_02/data/0000000080.png,0.099630,0.891581,3.649899
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000015.png,0.046144,0.966929,2.661044
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000035.png,0.042737,0.976732,2.469322
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000043.png,0.040810,0.976460,2.604285
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000051.png,0.078749,0.927920,3.932991
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000059.png,0.059639,0.949784,2.958923
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000067.png,0.075954,0.948842,2.973401
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000075.png,0.103738,0.896040,3.817167
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000083.png,0.100367,0.867033,3.672750
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000091.png,0.081859,0.944524,2.701460
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000099.png,0.088789,0.884893,2.688207
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000107.png,0.064000,0.962782,2.689306
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000115.png,0.057930,0.970289,2.971287
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000123.png,0.080351,0.915749,2.529321
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000131.png,0.089924,0.932294,2.315672
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000139.png,0.039100,0.990166,1.844660
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000147.png,0.050595,0.978639,2.008344
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000155.png,0.042094,0.966287,2.149048
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000163.png,0.050444,0.961351,2.510324
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000171.png,0.062222,0.948646,2.789801
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000179.png,0.040969,0.982768,2.265642
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000187.png,0.068919,0.974319,3.190410
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000195.png,0.090557,0.951019,4.359034
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000203.png,0.072659,0.921342,4.329610
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000211.png,0.095981,0.906138,5.375019
2011_09_26/2011_09_26_drive_0106_sync/image_02/data/0000000219.png,0.100779,0.886157,6.796846
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000312.png,0.116090,0.891503,2.114982
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000494.png,0.054913,0.976127,2.764075
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000104.png,0.053212,0.960595,3.233616
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000130.png,0.079814,0.952575,3.721722
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000156.png,0.110658,0.895187,3.964108
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000182.png,0.092282,0.899235,4.446486
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000598.png,0.072453,0.935453,3.072889
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000416.png,0.156276,0.692559,4.963351
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000364.png,0.116052,0.885530,4.979684
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000026.png,0.097325,0.952150,3.777810
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000078.png,0.141810,0.805088,5.099508
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000572.png,0.056388,0.991229,1.333184
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000468.png,0.043842,0.979138,2.074010
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000260.png,0.119719,0.932895,2.794424
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000624.png,0.072968,0.953781,3.716096
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000234.png,0.095274,0.883358,3.108211
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000442.png,0.078997,0.942955,4.914487
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000390.png,0.104557,0.851454,5.211823
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000546.png,0.082245,0.966770,2.358397
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000286.png,0.124519,0.883715,2.595060
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000338.png,0.103330,0.841959,4.355061
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000208.png,0.117338,0.906053,4.173490
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000650.png,0.067230,0.953028,2.434220
2011_09_26/2011_09_26_drive_0117_sync/image_02/data/0000000052.png,0.072843,0.917651,3.820452
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000024.png,0.047709,0.968262,2.897370
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000021.png,0.057648,0.976503,2.595039
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000036.png,0.077960,0.918559,3.527272
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000051.png,0.080329,0.909001,2.838757
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000018.png,0.054460,0.969984,2.249066
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000033.png,0.079307,0.926759,3.755038
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000090.png,0.058015,0.973909,3.003519
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000045.png,0.077248,0.906761,3.343701
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000054.png,0.076183,0.902752,2.972177
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000012.png,0.048526,0.991522,2.115244
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000039.png,0.091281,0.883890,3.665742
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000009.png,0.074863,0.950820,2.773707
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000030.png,0.068261,0.940323,3.404721
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000078.png,0.056789,0.970112,2.691520
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000060.png,0.070668,0.942700,2.974757
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000048.png,0.066744,0.942640,2.574491
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000084.png,0.063614,0.948110,3.206178
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000081.png,0.062332,0.949839,3.012397
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000006.png,0.067067,0.975501,2.079307
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000057.png,0.078126,0.897734,3.096858
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000072.png,0.053613,0.968574,3.599974
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000087.png,0.067677,0.970199,3.003793
2011_09_28/2011_09_28_drive_0002_sync/image_02/data/0000000063.png,0.075464,0.955887,3.009439
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000252.png,0.058706,0.964267,2.679101
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000540.png,0.122143,0.846258,4.962287
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000036.png,0.078034,0.940868,3.153317
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000360.png,0.050272,0.961706,2.839581
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000807.png,0.045003,0.973463,1.529016
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000879.png,0.056221,0.977624,1.551143
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000288.png,0.079208,0.950749,2.861260
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000771.png,0.047476,0.972710,1.621709
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000216.png,0.103903,0.940621,2.767923
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000951.png,0.088372,0.863294,2.940776
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000324.png,0.047846,0.965195,2.018639
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000432.png,0.067782,0.950025,2.432484
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000504.png,0.115106,0.863421,3.584876
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000576.png,0.072041,0.950126,3.485445
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000108.png,0.067607,0.919837,2.107628
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000180.png,0.095262,0.955605,3.088413
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000072.png,0.071704,0.952856,2.889414
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000612.png,0.056883,0.975273,2.025289
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000915.png,0.068157,0.973048,1.407293
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000735.png,0.054913,0.975129,2.771437
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000144.png,0.053349,0.945668,2.904904
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000396.png,0.097009,0.970116,2.342121
2011_09_29/2011_09_29_drive_0071_sync/image_02/data/0000000468.png,0.073790,0.941847,3.130045
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000132.png,0.075247,0.925605,3.337319
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000011.png,0.064332,0.909211,4.154454
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000154.png,0.046316,0.991199,2.188659
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000022.png,0.053848,0.974237,2.818093
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000242.png,0.063087,0.971791,2.545226
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000198.png,0.065819,0.962409,2.500018
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000176.png,0.045146,0.992013,1.920609
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000231.png,0.060576,0.968340,3.066515
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000220.png,0.056720,0.962323,3.519681
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000088.png,0.070330,0.978998,2.467740
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000143.png,0.127972,0.784033,4.105949
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000055.png,0.072242,0.945485,2.550886
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000033.png,0.062052,0.960268,2.693689
2011_09_30/2011_09_30_drive_0016_sync/image_02/data/0000000187.png,0.048325,0.993404,2.099169
