rgb,abs_rel,d1,rmse
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000048.png,0.081999,0.966903,3.078861
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000052.png,0.090930,0.962461,3.306967
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000006.png,0.057735,0.961456,2.875743
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000030.png,0.055163,0.982210,1.842078
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000012.png,0.061802,0.975303,1.857780
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000038.png,0.055745,0.962467,1.685385
2011_09_26/2011_09_26_drive_0052_sync/image_02/data/0000000022.png,0.063496,0.974992,2.077584
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000011.png,0.048029,0.961750,3.603197
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000033.png,0.040657,0.971062,2.696333
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000242.png,0.047789,0.995664,1.958895
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000253.png,0.053743,0.992305,2.233638
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000286.png,0.042036,0.982278,1.997637
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000154.png,0.050220,0.989731,2.325038
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000099.png,0.070625,0.974062,2.979487
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000220.png,0.049280,0.982833,2.152547
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000022.png,0.060049,0.975202,3.071524
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000077.png,0.051743,0.983662,2.600557
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000187.png,0.043675,0.979146,2.414945
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000143.png,0.068688,0.944036,3.510574
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000066.png,0.050105,0.982237,2.444017
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000176.png,0.095437,0.959209,3.100961
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000110.png,0.061305,0.969241,2.692400
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000275.png,0.041936,0.988047,2.118307
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000264.png,0.053612,0.962584,3.080223
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000198.png,0.050483,0.957887,3.054928
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000055.png,0.046391,0.983403,2.924774
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000088.png,0.065014,0.950481,3.350540
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000121.png,0.052009,0.967294,3.077568
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000209.png,0.048914,0.977565,2.670186
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000165.png,0.075276,0.957462,3.757998
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000231.png,0.076755,0.956213,3.269612
2011_09_26/2011_09_26_drive_0056_sync/image_02/data/0000000044.png,0.051035,0.987380,2.366793
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000056.png,0.097361,0.911105,4.495414
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000344.png,0.040248,0.988276,2.220284
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000358.png,0.040673,0.990033,2.173535
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000316.png,0.042676,0.982399,2.509306
2011_09_26/2011_09_26_drive_0059_sync/image_02/data/0000000238.png,0.066823,0.941580,3.991261
